order_item_id,order_id,product_id,quantity,unit_price
4476,6673,276,1,26163.81
4477,7385,170,5,953.11
4478,3243,477,5,2099.94
4479,445,42,4,5022.58
4480,5552,234,2,5476.39
4481,6737,700,1,10579.14
4482,2332,679,3,40962.17
4483,4161,419,2,10628.74
4484,3669,513,5,47266.32
4485,2101,192,2,37045.46
4486,1289,639,1,25009.02
4487,4539,736,3,44700.72
4488,6284,842,4,7199.75
4489,1376,852,5,23190.71
4490,4249,209,2,31079.38
4491,5263,366,3,48268.34
4492,599,565,1,39975.36
4493,3010,360,1,22924.08
4494,4311,401,4,36341.16
4495,3072,667,5,45433.25
4496,7630,832,2,43818.36
4497,7301,191,1,41231.7
4498,3433,291,1,38200.39
4499,2863,442,4,3396.51
4500,451,160,3,21602.91
4501,5988,41,5,26922.83
4502,5359,124,2,17730.47
4503,2573,762,3,37279.78
4504,2982,687,2,25615.58
4505,5509,338,4,377.74
4506,2660,580,1,36327.36
4507,7205,104,5,46571.14
4508,2627,433,4,30224.63
4509,2802,892,5,5306.9
4510,4835,408,3,27140.19
4511,4313,629,1,46099.68
4512,3562,402,4,6328.39
4513,6859,965,4,20114.1
4514,4795,840,5,14678.34
4515,2004,107,5,4695.63
4516,3577,205,2,44025.75
4517,6029,272,3,46310.51
4518,7986,562,1,12108.36
4519,3602,847,5,6526.57
4520,7417,663,3,38728.19
4521,2911,664,1,22074.06
4522,4357,983,5,48318.82
4523,7431,453,4,48745.02
4524,3024,191,4,33655.7
4525,5273,174,2,35119.81
4526,486,395,1,40594.74
4527,6458,537,3,33498.62
4528,6886,863,1,47204.87
4529,2342,167,3,2571.75
4530,2509,166,3,16933.73
4531,51,219,1,9578.88
4532,4400,933,4,30036.6
4533,645,855,3,23251.96
4534,1103,118,4,12030.48
4535,1013,293,5,12937.37
4536,2611,804,2,31256.36
4537,2935,514,1,19596.14
4538,3674,107,2,6102.34
4539,4240,545,2,17743.15
4540,6904,674,5,8870.51
4541,3296,401,1,37128.73
4542,1044,407,3,1770.04
4543,1010,408,4,854.2
4544,773,716,1,36780.52
4545,7652,580,3,16394.23
4546,4763,39,2,37861.95
4547,508,262,4,5822.2
4548,5495,300,1,39924.36
4549,2791,332,1,23865.93
4550,607,100,2,25775.39
4551,6871,579,4,19240.83
4552,1178,992,5,20863.75
4553,2854,910,3,6970.22
4554,985,560,4,20253.9
4555,6997,461,1,8229.95
4556,4042,363,5,49947.45
4557,5544,240,3,7571.97
4558,982,996,1,38597.49
4559,4909,604,2,45781.15
4560,1014,198,5,18437.05
4561,7220,449,1,31696.53
4562,6822,930,5,18761.22
4563,4661,708,1,38873.33
4564,2837,273,5,900.88
4565,2425,690,3,10539.59
4566,2233,955,4,36193.81
4567,3002,183,5,3336.75
4568,2988,628,1,13183.92
4569,7269,904,4,47326.61
4570,110,638,2,31011.31
4571,3083,149,1,38771.31
4572,5398,352,3,30418.93
4573,3158,551,5,37468.76
4574,2306,234,5,1642.44
4575,6511,633,5,31735.35
4576,1064,820,4,14937.67
4577,7839,367,2,13258.4
4578,5875,942,1,42597.2
4579,7056,160,3,20542.52
4580,5668,729,3,18100.04
4581,3123,167,2,21809.06
4582,2697,638,3,4197.86
4583,2914,293,3,948.03
4584,3582,469,4,37711.57
4585,4803,448,1,36005.07
4586,4729,741,1,29536.65
4587,830,724,4,20245.91
4588,7369,363,3,9146.15
4589,1694,455,5,26113.51
4590,4325,411,5,9703
4591,4896,265,4,34712.15
4592,5460,271,4,13649.39
4593,2128,808,3,26281.49
4594,898,697,1,29915.84
4595,4500,147,3,23508.98
4596,3226,904,4,3062.03
4597,22,375,3,34566.15
4598,1206,776,4,36217.31
4599,7675,776,3,3263.59
4600,3696,520,5,30853
4601,1089,971,3,23051.09
4602,1188,810,1,24140.83
4603,1334,949,4,49192.57
4604,1641,452,2,49608.43
4605,3322,401,2,543.2
4606,6411,81,4,10194.6
4607,5609,237,1,15149.85
4608,315,600,2,24171.24
4609,2098,92,5,25798.24
4610,2328,873,1,2554.32
4611,6417,724,4,14905.57
4612,3459,791,4,132.6
4613,7025,107,1,36734.05
4614,2221,553,3,6541.52
4615,713,946,3,33978.18
4616,3083,359,3,27463.96
4617,5505,895,1,48568.94
4618,4098,568,2,44444.79
4619,7211,148,1,3957.62
4620,4786,365,1,2296.38
4621,3234,143,2,23817.03
4622,2803,892,3,48106.75
4623,7973,367,4,7053.74
4624,6201,801,4,26819.51
4625,1804,800,1,25879.93
4626,487,567,1,1735.87
4627,2901,435,1,37560.32
4628,6628,391,4,47927.56
4629,6442,724,4,49785.63
4630,4343,316,2,4050.33
4631,2925,196,4,28729.23
4632,2476,494,1,30379.85
4633,5075,40,4,12473.57
4634,18,33,1,40180.44
4635,7333,912,1,49588.45
4636,2679,66,1,41083.07
4637,39,481,1,32063.56
4638,1832,229,5,34309.13
4639,2037,193,2,34348.39
4640,7098,549,5,45440.23
4641,6443,619,2,48686.93
4642,4655,712,5,20050.35
4643,7985,262,2,44281.12
4644,4016,541,2,29793.77
4645,4361,583,2,7591.59
4646,2678,530,4,46264.29
4647,6761,130,5,29265.51
4648,2928,979,3,48519.74
4649,5210,814,2,35959.5
4650,489,903,5,31778.09
4651,2496,902,4,9114.74
4652,2350,190,4,23215.49
4653,2634,452,3,24696.06
4654,5672,855,1,735.11
4655,7382,231,4,2733.63
4656,7660,20,1,34950.61
4657,3712,599,5,12363.47
4658,6846,994,3,6604.79
4659,5346,754,5,7016.4
4660,2876,59,4,22198.02
4661,1266,981,1,12068.37
4662,6895,82,5,44288.77
4663,6774,245,1,42627.14
4664,2639,15,2,12175.99
4665,3820,809,4,35418.84
4666,7766,186,3,33023.78
4667,787,65,5,10927.66
4668,4748,243,5,842.63
4669,1617,1,1,14741.36
4670,6409,133,5,46724.88
4671,7784,898,1,30158.04
4672,4496,770,1,39826.33
4673,624,411,1,9408.99
4674,6323,888,2,39741.18
4675,7375,272,5,21890.13
4676,866,723,4,1091.87
4677,3871,809,5,25643.76
4678,2888,392,3,28982.25
4679,4371,247,2,42234.69
4680,6900,793,5,36763.97
4681,2446,71,3,47775.44
4682,5119,758,2,15574.63
4683,2925,931,4,45850.94
4684,3535,281,2,25613.29
4685,1650,758,4,10489.89
4686,184,118,5,24902.39
4687,7952,114,3,13505.42
4688,5435,617,5,26700.82
4689,2766,717,3,42448.25
4690,1160,436,3,26479.01
4691,779,999,1,23122.16
4692,7325,581,5,32058.28
4693,7807,632,4,8886.06
4694,5262,156,3,22761.5
4695,763,516,2,14261.44
4696,1024,803,3,6365.89
4697,5236,474,2,31119.95
4698,4287,626,2,29661.36
4699,5432,298,4,25483.26
4700,5196,472,3,2366.95
4701,1919,431,2,32346.89
4702,5109,683,1,35656.49
4703,6086,100,5,7985.48
4704,4918,669,3,24920.33
4705,6399,701,3,40411.97
4706,3723,460,1,47192.11
4707,3554,957,1,25748.52
4708,4093,923,5,17557.44
4709,3361,781,4,36550.86
4710,3628,603,2,6015.83
4711,6258,635,1,9938.8
4712,6146,681,1,38692.48
4713,3423,221,3,2603.26
4714,6368,576,5,32938.37
4715,4759,609,2,30441.1
4716,5430,811,1,15057.07
4717,5348,801,5,15417.25
4718,1367,55,2,43596.24
4719,7355,847,1,27008.84
4720,2911,864,4,9983.73
4721,6075,185,4,33521.89
4722,2878,109,4,19423.63
4723,4377,211,2,3685.23
4724,6974,403,3,33607.8
4725,3281,114,5,26824.4
4726,6894,126,4,34675.03
4727,2699,386,5,25087.51
4728,2473,756,2,23700.88
4729,2288,707,4,39948.42
4730,105,291,3,152.11
4731,605,852,3,36849.21
4732,7902,158,3,42801.1
4733,6356,136,5,3403.42
4734,3165,254,1,25302.19
4735,2173,408,4,47927.04
4736,4437,716,2,40214.41
4737,6477,854,4,28127.4
4738,3236,160,2,9695.71
4739,3795,13,5,12956.93
4740,4825,423,2,19373.05
4741,2228,189,4,15445.33
4742,4712,885,2,22913.46
4743,2703,299,4,6167.78
4744,7960,263,4,46724.51
4745,1948,681,3,23182.56
4746,7933,754,5,49913.52
4747,1728,804,1,21337.68
4748,6393,166,4,44209.7
4749,7409,861,3,34804.82
4750,3928,202,3,29429.14
4751,4125,60,2,33470.36
4752,1713,616,2,34569.87
4753,3726,573,5,21169.62
4754,3047,792,4,31654.97
4755,4413,633,5,16314.74
4756,7630,859,4,46293.91
4757,7564,181,2,24732.08
4758,4503,71,3,31557.41
4759,4839,609,5,19188.47
4760,109,505,5,48629.27
4761,4452,844,2,44062.39
4762,1411,463,4,42290.75
4763,4486,268,5,18799.54
4764,7110,670,2,17501.22
4765,6052,980,1,5670.63
4766,6788,346,4,30604.64
4767,2367,766,4,16130.88
4768,3905,684,5,8383.7
4769,506,552,3,32525.05
4770,5380,707,1,25622.67
4771,1216,233,1,16897.69
4772,1894,755,1,31331.47
4773,57,332,3,15588.08
4774,1453,833,1,39725.23
4775,164,255,5,1191.38
4776,5570,84,1,4919.49
4777,6325,819,2,26697.75
4778,7027,583,5,33786.66
4779,4990,26,4,39654.69
4780,4076,562,5,13395.86
4781,7111,680,2,31450.34
4782,5322,716,2,25639.67
4783,7397,668,5,33173.83
4784,4055,801,5,14107.96
4785,637,506,2,3918.55
4786,3293,193,4,30348.5
4787,1893,822,4,42720.7
4788,6805,787,3,14218.41
4789,944,640,3,26088.87
4790,1457,15,2,11219.59
4791,7373,228,4,17684.54
4792,7755,319,1,12578.16
4793,4394,504,3,32199.51
4794,3422,822,3,1362.58
4795,1429,460,5,20491.99
4796,2564,240,3,24143.43
4797,7381,213,2,1020.96
4798,3179,922,4,49775.63
4799,6267,406,1,26022.89
4800,1276,69,3,10392
4801,2422,139,3,4811.17
4802,4592,356,1,44995.6
4803,1970,975,4,48556.07
4804,7553,275,1,29008.39
4805,2789,193,1,3085.58
4806,3431,720,2,13241.84
4807,7063,628,3,39409.84
4808,4726,890,1,37453.24
4809,898,617,5,32656.3
4810,1275,204,5,40319.46
4811,2247,128,1,37295.86
4812,2155,399,5,45459.12
4813,7468,874,4,9704.03
4814,4480,511,2,19969.6
4815,6773,47,4,31290.74
4816,4282,753,1,40244.2
4817,5817,891,1,19308.06
4818,5809,973,2,46579.92
4819,4593,904,2,18134.42
4820,401,915,1,35908.64
4821,7188,800,2,15893.3
4822,2382,427,5,40642.93
4823,2263,20,1,21289.91
4824,1845,805,3,31268.92
4825,4682,892,5,35501.89
4826,7294,77,4,22103.76
4827,3,167,2,4765.77
4828,3174,761,2,49263.77
4829,7108,130,1,10721.89
4830,6849,463,5,14487.33
4831,5524,9,5,9815.91
4832,6533,508,4,26276.86
4833,3138,101,2,2313.22
4834,2588,747,1,30567.77
4835,7793,630,5,48079.52
4836,2022,647,3,46165.69
4837,3632,829,5,4311.94
4838,3669,715,1,28846.46
4839,4171,300,3,13945.72
4840,3621,654,3,13852.44
4841,7420,213,5,23982.93
4842,7605,451,4,38445.24
4843,432,724,3,7302.16
4844,6049,313,3,11794.86
4845,6461,190,4,2892.91
4846,5739,324,5,44303.29
4847,651,894,1,35352.72
4848,4495,492,1,34160.29
4849,147,691,3,22850.09
4850,7420,979,1,40686.32
4851,3594,509,2,14209.75
4852,4091,794,2,44220.26
4853,4773,442,1,25529.92
4854,5036,150,3,32656.23
4855,6427,623,4,23010.16
4856,431,269,3,28274.77
4857,4005,459,2,48107.93
4858,1353,350,2,12450.63
4859,2862,645,1,33777.21
4860,4572,114,4,24296.37
4861,6548,336,3,6963.41
4862,5468,530,4,2423.58
4863,778,369,5,19063.85
4864,6671,166,4,23604.35
4865,1696,182,3,10970.1
4866,4918,129,4,24355.78
4867,3834,454,3,47348.08
4868,2270,214,3,48359.67
4869,1089,724,5,21303.93
4870,1844,93,1,32366.08
4871,1656,999,5,49587.65
4872,2295,457,3,45615
4873,2182,796,4,3091.93
4874,6964,37,5,17701.37
4875,4042,610,2,36757.85
4876,446,89,4,18264.92
4877,2244,454,4,27056.97
4878,4135,550,5,43949.99
4879,4770,540,4,38992.69
4880,4048,366,3,26324.12
4881,5900,162,5,27761.35
4882,6185,114,5,38501.17
4883,2306,283,5,6168.32
4884,3944,446,5,4130.06
4885,1121,584,2,44904.26
4886,2948,421,5,6207.84
4887,4429,334,1,36508.94
4888,4666,26,1,219.14
4889,6851,180,3,23273.28
4890,4463,210,4,38984.49
4891,1284,676,1,7299.03
4892,2217,368,5,33693.85
4893,6586,575,2,26261.74
4894,4861,349,1,9238.47
4895,2340,159,2,46796.98
4896,7808,362,5,29204.33
4897,6844,326,4,39756.4
4898,6143,884,2,48597.41
4899,5138,120,2,30992.6
4900,7887,480,5,35739.82
4901,7627,171,5,37580.23
4902,4696,108,1,20872.52
4903,418,748,4,20582.47
4904,153,561,5,15765.95
4905,6764,18,4,35241.92
4906,58,244,3,44199.49
4907,5848,265,5,35718.86
4908,4793,552,4,11277.92
4909,5525,559,2,10293.4
4910,7424,876,3,39025.58
4911,4528,546,5,39858.25
4912,2059,68,3,33303.89
4913,3912,215,1,18519.08
4914,6383,812,2,45199.16
4915,7053,589,3,25169.37
4916,388,683,3,22172.67
4917,1932,771,3,49437.45
4918,5784,320,3,589.29
4919,7203,531,2,33639.3
4920,941,525,2,41069.78
4921,5692,193,5,22838.23
4922,7773,610,3,2354.85
4923,6598,126,3,37922.33
4924,4743,278,2,36790.82
4925,3379,983,5,5335.38
4926,3366,482,5,4034.78
4927,680,687,5,45439.03
4928,7623,529,2,13686.02
4929,6107,602,2,19684.94
4930,3798,375,1,3937.61
4931,5402,870,1,46558.01
4932,1129,3,5,15583.72
4933,30,360,5,39540.03
4934,5620,477,4,12473.25
4935,6945,190,5,8807.12
4936,4109,137,1,25248.26
4937,3474,219,5,17251.12
4938,3230,243,3,35668.05
4939,181,277,2,8857.01
4940,3372,784,3,1957.21
4941,3387,760,1,24570.26
4942,6664,899,2,2105.71
4943,7554,75,5,13262.76
4944,5914,857,2,42090.85
4945,7774,434,3,38320.86
4946,6143,525,2,9191.66
4947,429,405,2,13849.87
4948,2011,419,5,41325.79
4949,3000,352,1,13504.65
4950,5607,702,4,17894.13
4951,6745,254,5,7359.73
4952,5150,503,5,48423.09
4953,2765,66,1,46700.52
4954,7277,329,4,5128.53
4955,3197,959,1,2511.66
4956,6735,144,1,42388.23
4957,3794,522,3,8944.33
4958,3354,518,2,45000.54
4959,3268,815,4,30882.21
4960,5679,459,2,25922.09
4961,4532,982,4,34373.18
4962,4474,194,4,29017.9
4963,1745,95,3,20444.39
4964,2235,573,2,12437.17
4965,6556,101,2,23825.01
4966,4135,303,2,15861.01
4967,2689,709,5,8736.75
4968,6559,918,5,40635.33
4969,1285,430,4,48685.01
4970,6496,332,3,37380.08
4971,7763,185,4,7930.65
4972,7965,451,2,19585.1
4973,3597,474,5,19681.9
4974,4673,462,3,41329.71
4975,1835,447,3,40893.44
4976,5179,310,4,11480.07
4977,6934,546,5,4279.95
4978,7904,814,5,8651.89
4979,529,692,3,2031.58
4980,4376,133,4,40037.74
4981,7246,104,1,42554.34
4982,1925,646,1,2154.9
4983,3049,603,2,45988.56
4984,3920,868,2,179.5
4985,5153,36,3,22293.36
4986,3932,117,5,590.88
4987,6902,906,1,30972.06
4988,1443,105,3,4795.54
4989,2041,122,1,9464.23
4990,3042,484,1,35773.73
4991,3282,375,3,32590.11
4992,2686,238,2,34250.7
4993,6761,9,1,19446.49
4994,86,108,3,3470.04
4995,4035,149,4,22706.92
4996,736,822,2,23457.44
4997,4869,62,1,8205.82
4998,5375,911,4,35801.65
4999,7590,817,2,26204.16
5000,1889,132,4,8505.49
5001,1338,874,3,34150.99
5002,1589,105,2,27173.98
5003,1950,670,1,22779.31
5004,3616,476,1,22865.24
5005,7012,996,4,2172.82
5006,3702,584,2,19350.23
5007,7572,449,3,24073.49
5008,1669,842,4,28925.43
5009,3301,851,3,43360.36
5010,7555,561,1,20115.8
5011,2841,549,3,34862.36
5012,5458,53,3,15605.33
5013,255,445,4,48150.97
5014,1255,950,1,49441.04
5015,3044,124,2,16956.25
5016,5518,751,1,19398.63
5017,7045,938,4,1568.12
5018,7141,98,3,1687.99
5019,3267,202,4,40227.26
5020,4020,733,2,35069.55
5021,1694,74,5,45773.76
5022,1406,194,1,3562.6
5023,3187,366,4,46301.09
5024,4584,441,5,11712.82
5025,3053,339,5,44766.52
5026,5837,437,3,7231.61
5027,3798,45,4,1287.42
5028,2938,692,5,45105.35
5029,4194,625,5,11645.63
5030,5064,393,3,41126.92
5031,3264,345,3,4302.97
5032,2589,608,2,23083.73
5033,7133,773,3,3015.73
5034,4745,24,5,20712.9
5035,5962,179,4,35005.36
5036,4360,871,1,31957.35
5037,5975,174,2,33206.74
5038,7175,235,1,23704.23
5039,5101,982,5,26320.06
5040,2250,705,1,24813.57
5041,76,965,2,14045.27
5042,6333,70,2,16982.22
5043,3546,405,4,27130.43
5044,5071,880,1,6589.91
5045,184,494,5,18230.08
5046,1719,472,1,48336.56
5047,1014,684,4,33947.41
5048,7416,605,2,39548.47
5049,4303,518,4,31491.42
5050,4492,767,2,968.73
5051,3502,319,5,28149.41
5052,3212,837,2,46793.45
5053,787,445,2,30784.32
5054,1002,389,5,47045.91
5055,7515,967,4,32234.42
5056,4184,436,4,2106.91
5057,7967,447,5,31566.16
5058,5209,443,5,35046.28
5059,174,910,3,11502.25
5060,4254,817,5,25626.12
5061,7926,912,1,26496.13
5062,2253,993,1,6649.32
5063,4858,183,2,33305.45
5064,2794,52,1,34081.6
5065,3190,62,2,23619.63
5066,1291,146,4,533.61
5067,661,97,2,37014.79
5068,422,3,1,41585.51
5069,2600,116,1,13968.29
5070,235,678,4,25344.33
5071,3368,926,5,8454.8
5072,6420,644,4,5099.78
5073,7760,9,5,43136.06
5074,3245,787,5,2301.91
5075,7130,991,2,32792.02
5076,7586,56,3,21367.83
5077,6796,217,2,41573.27
5078,6730,682,3,5403.72
5079,3618,294,2,41180.88
5080,3904,977,2,43878.29
5081,7363,616,2,43344.83
5082,1,836,2,34496.28
5083,3953,81,1,24942.95
5084,2985,729,4,7798.36
5085,3464,188,2,13232.08
5086,606,788,4,24686.58
5087,2234,1,1,8265.65
5088,7940,655,1,31497.06
5089,3922,270,5,49937.62
5090,1951,903,4,199.6
5091,7812,608,1,7462.75
5092,4493,388,1,40142.43
5093,4290,696,3,34681.98
5094,111,792,5,41997.13
5095,5322,94,4,33343.58
5096,3775,782,5,11786.71
5097,6551,871,2,30438.22
5098,5659,120,5,31901.1
5099,3492,984,2,28721.42
5100,875,886,2,31726.27
5101,4830,597,1,17987.9
5102,3234,209,5,17878.86
5103,3313,487,2,28193.47
5104,7671,801,4,30166.45
5105,3836,475,2,5907.18
5106,6261,86,3,14186.73
5107,874,505,2,5418.34
5108,6195,900,2,11321.21
5109,4563,457,2,10838.96
5110,2946,246,3,26873.16
5111,5159,75,1,116.58
5112,7866,647,4,7944.82
5113,690,920,4,29667.01
5114,6235,216,3,40632.83
5115,1740,910,1,30557.18
5116,6875,966,5,5611.24
5117,5000,1000,4,12773.7
5118,878,295,4,34244.05
5119,7408,721,2,49960.23
5120,5956,834,2,27685.55
5121,5945,822,3,4886.23
5122,7620,35,4,16352.16
5123,425,16,2,6854.52
5124,2301,239,3,32660.88
5125,2819,569,2,18975.38
5126,5491,823,1,29480.67
5127,7090,1,2,29288.27
5128,1646,348,2,28083.85
5129,5310,628,1,24054.5
5130,5882,617,3,42797.61
5131,5252,770,2,7480.63
5132,6875,289,4,34514.64
5133,6569,323,5,12388.07
5134,1006,216,1,43465.38
5135,1757,969,1,7435.63
5136,4897,108,2,18213.4
5137,1803,174,2,44833.83
5138,1104,338,1,663.48
5139,2169,663,1,37487.75
5140,3775,625,5,24373.46
5141,2887,965,2,31902.57
5142,7849,972,3,7021.24
5143,230,793,1,11386.13
5144,7167,659,2,42914.29
5145,194,852,2,18790.12
5146,4360,548,1,15215.33
5147,6714,910,2,44219.06
5148,4543,420,1,2149.08
5149,7841,555,1,46390.1
5150,7274,338,4,49930.27
5151,2488,67,3,28288.57
5152,2815,842,4,30011.02
5153,6179,28,5,19259.66
5154,1101,344,1,49172.98
5155,358,331,1,11512.4
5156,6287,199,5,11351.01
5157,407,358,1,32639.22
5158,6049,421,5,30910.48
5159,1278,478,3,3263.61
5160,4643,415,5,26784.42
5161,1365,632,3,31414.62
5162,4247,155,1,23406.95
5163,5287,544,5,32924.17
5164,1018,866,1,7910.51
5165,792,267,5,38269.28
5166,2968,941,5,8677.37
5167,2760,992,3,40024.2
5168,7530,512,5,32600.29
5169,7247,620,5,867.76
5170,4155,253,2,36685.09
5171,4634,286,4,39040.23
5172,1574,119,4,35067.44
5173,2536,371,4,36679.68
5174,248,717,1,7701.53
5175,973,761,3,29422.04
5176,3125,70,3,18596.31
5177,1398,942,4,45110.35
5178,5189,866,1,9631.24
5179,524,957,1,44800.13
5180,7672,430,4,19633.92
5181,4853,521,4,11825.81
5182,7655,623,2,8834.43
5183,1250,392,1,2727.09
5184,3176,423,1,24693
5185,6102,661,2,37405.65
5186,5131,54,2,13279.28
5187,1821,802,2,2076.47
5188,7798,148,2,216.59
5189,1470,203,4,38086.57
5190,5181,214,5,16336.62
5191,5458,821,1,41441.68
5192,4493,240,4,30559.4
5193,4698,824,2,15014.16
5194,239,794,1,35593.3
5195,101,280,1,28201.21
5196,3132,329,2,28364.95
5197,5282,747,3,32796.52
5198,690,650,5,12826.74
5199,1331,372,3,29955.41
5200,7243,477,2,18432.89
5201,5922,139,1,30914.64
5202,923,727,3,31496.12
5203,4332,476,1,40255.46
5204,6164,345,1,26875.98
5205,4272,532,2,23849.73
5206,7572,619,3,33215.6
5207,1964,379,5,32518.77
5208,5295,316,3,27143.41
5209,6166,924,5,27617.33
5210,4572,676,3,6806.18
5211,1587,930,3,41826.73
5212,3992,652,5,35548.79
5213,2358,414,5,4876.08
5214,7238,985,3,884.94
5215,2662,587,2,8649.16
5216,2347,851,2,24727.87
5217,1388,731,2,5068.76
5218,3236,574,5,19299.38
5219,684,885,5,27913.07
5220,5920,83,1,40474.58
5221,7147,869,1,20121.49
5222,1566,586,5,9498.35
5223,6470,476,5,42837.62
5224,5679,597,2,46158.92
5225,3041,752,5,42767.04
5226,6934,352,5,7355.38
5227,6488,212,3,49181.69
5228,5744,572,1,48653.33
5229,6312,704,4,28469.8
5230,4544,184,5,6720.06
5231,5129,263,4,9247.3
5232,2705,44,1,8636.18
5233,6748,314,2,42216.84
5234,7825,245,2,33590.03
5235,946,150,5,13798.27
5236,7643,397,3,47843.15
5237,6218,552,4,28870.9
5238,680,717,2,10261.86
5239,5157,198,5,9546.95
5240,2309,418,4,5710.1
5241,4377,482,2,14693.5
5242,6324,647,1,46696.56
5243,3806,801,5,28566.68
5244,3048,244,3,25672.44
5245,4461,553,4,11550.52
5246,2481,302,2,38978.09
5247,6621,908,4,24140.09
5248,6707,165,1,13554.31
5249,5943,350,1,29398.37
5250,6305,929,1,9433.71
5251,6843,234,1,20550.72
5252,4337,404,4,12094.04
5253,2019,988,3,48766.87
5254,7029,365,5,6814.05
5255,5899,180,1,24115.49
5256,2880,292,3,2718.39
5257,4904,761,3,44774.79
5258,7603,62,3,46276.17
5259,5967,55,3,45967.56
5260,931,959,4,41372.14
5261,3242,642,5,13592.78
5262,4659,616,1,41844.75
5263,3014,484,2,21691.99
5264,4538,448,2,25939.68
5265,4053,453,2,798.21
5266,3032,390,3,48241.6
5267,4115,504,4,12930.49
5268,1526,190,2,47339.12
5269,4113,645,5,32539.22
5270,524,95,1,23213.46
5271,7458,18,1,6771.67
5272,6306,395,5,32443.19
5273,6626,19,4,1027.95
5274,4795,2,2,7589.49
5275,870,28,1,33718.46
5276,6036,971,3,24590.22
5277,7219,716,1,3408.47
5278,2810,788,1,7086.38
5279,3609,336,3,11373.97
5280,6767,923,2,28159
5281,5563,775,2,7005.21
5282,1130,721,5,24975.11
5283,1218,826,5,29465.55
5284,5042,34,2,26331.9
5285,7282,245,1,46897.43
5286,5002,525,1,49794.12
5287,1313,13,4,30599.78
5288,4669,909,3,21183.78
5289,1947,542,3,20129.78
5290,83,857,5,4477.14
5291,5455,129,5,36647.15
5292,6824,838,1,8367.34
5293,2315,200,2,48133.95
5294,2370,378,5,42257.09
5295,1356,908,5,24377.26
5296,5923,5,4,24880.01
5297,7817,817,3,22738.43
5298,5390,460,1,3265.9
5299,6451,830,2,38615.51
5300,5824,501,4,15182.74
5301,7735,280,2,8611.94
5302,4206,152,4,40087.14
5303,4413,702,2,40165.67
5304,5671,899,5,27125.67
5305,4968,207,5,21068.42
5306,6138,469,3,2540.68
5307,3918,717,1,7869.53
5308,5543,163,5,44384.45
5309,3614,871,4,1248.68
5310,6988,638,3,16232.9
5311,1441,204,2,41342.87
5312,6994,989,4,47560.21
5313,45,330,4,2157.92
5314,2923,316,3,9154.78
5315,6563,72,3,39658.77
5316,5791,753,3,11864.52
5317,6784,248,4,23434.55
5318,425,454,4,17490.47
5319,318,501,5,27721.99
5320,6563,336,4,47177.38
5321,7392,950,1,2780.23
5322,1237,491,2,11072.71
5323,6932,943,3,8299.81
5324,2255,58,1,46067.88
5325,3846,472,3,15043.6
5326,5333,676,5,36959.68
5327,4091,783,1,43478.09
5328,159,753,2,21327.83
5329,4562,769,3,22314.63
5330,4169,299,2,26229.4
5331,814,773,5,9184.23
5332,6809,52,4,4124.24
5333,4408,789,3,36844.31
5334,4501,882,1,7859.94
5335,1237,950,4,26825.96
5336,5455,235,1,24270.55
5337,6026,167,1,29473.23
5338,5157,328,3,20195.46
5339,7129,714,3,14615.99
5340,1480,62,1,46018.44
5341,2335,146,3,21335.21
5342,3510,699,2,38303.14
5343,6511,190,4,44698.22
5344,3804,411,2,2301.52
5345,7245,353,2,30917.72
5346,3157,71,5,17869.88
5347,100,107,5,27605.63
5348,2616,338,2,19341.48
5349,3511,993,1,23382.04
5350,7146,620,4,34978.23
5351,6365,133,4,4772.42
5352,5852,857,3,45025.63
5353,6085,915,1,47436.02
5354,3266,828,3,33152.79
5355,1608,814,2,42784.99
5356,5031,210,5,18695.38
5357,4570,736,4,7403.61
5358,6032,138,2,38411.83
5359,7355,369,4,1873.49
5360,2563,843,2,6671.1
5361,1399,176,5,42837.99
5362,5684,287,5,32433.37
5363,332,329,4,49264.92
5364,6656,187,2,5274.59
5365,1321,761,4,1691.28
5366,2990,891,3,9666.73
5367,2587,327,4,28317.28
5368,6536,172,5,11951.96
5369,3847,31,4,48069.69
5370,4042,475,1,48603.34
5371,6611,113,1,15767.77
5372,2703,194,1,8523.76
5373,3587,40,2,48187.46
5374,3255,726,5,20945.22
5375,1107,279,2,7834.11
5376,4338,314,1,36094.34
5377,4359,119,2,38337.43
5378,1970,904,4,10080.87
5379,7974,897,2,27930.74
5380,1152,776,5,6377.1
5381,7859,345,5,49606.8
5382,1484,209,1,42706.4
5383,2687,717,5,31044.14
5384,7040,414,3,27666.32
5385,2419,834,2,34159.23
5386,5151,721,1,36843.29
5387,5844,543,4,15092.78
5388,1407,232,3,18984.61
5389,2732,315,5,23165.89
5390,4047,141,1,43106.04
5391,452,544,5,12267.3
5392,5969,802,2,12205.2
5393,7969,267,4,30660.21
5394,3543,332,2,40440.31
5395,178,924,4,34758.61
5396,1217,924,5,22357.72
5397,3977,37,3,42836.44
5398,6193,645,5,41206.44
5399,6746,593,5,19011.27
5400,6247,8,3,16543.25
5401,7836,945,3,11571.59
5402,3924,31,1,15084.22
5403,5514,273,3,25946.94
5404,7656,734,2,26411.29
5405,4856,797,2,28759.98
5406,6797,321,2,39376.44
5407,2875,66,5,30811.39
5408,6604,236,3,3309.04
5409,4715,428,1,36335.19
5410,935,115,5,13580.21
5411,6331,878,2,44774.67
5412,468,981,1,48217.6
5413,1184,24,1,26198.13
5414,5770,595,1,23524.42
5415,530,74,4,481.33
5416,662,248,2,22076.52
