S .no,product_id,product_name,category_id,brand,price,stock_quantity
,625,Biography,7,Penguin,31932.09,338
,626,Dictionary,7,Oxford,3536.46,256
,627,Workbook,7,Penguin,28577.2,414
,628,Novel,7,Oxford,35422.3,490
,629,Novel,7,Oxford,49003.18,306
,630,Dictionary,7,HarperCollins,17168.05,352
,631,Dictionary,7,HarperCollins,29396.42,27
,632,Novel,7,Oxford,13999.83,227
,633,Biography,7,HarperCollins,46932.66,242
,634,Dictionary,7,HarperCollins,16161.25,27
,635,Dictionary,7,Oxford,46438.38,217
,636,Novel,7,HarperCollins,2365.08,472
,637,Workbook,7,Penguin,41988.62,325
,638,Novel,7,Oxford,42702.54,57
,639,Dictionary,7,Oxford,47179.05,133
,640,Biography,7,HarperCollins,33882.76,348
,641,Workbook,7,Penguin,28292.85,241
,642,Dictionary,7,HarperCollins,23538.18,34
,643,Biography,7,Oxford,47439.54,170
,644,Biography,7,Penguin,41769.33,246
,645,Novel,7,HarperCollins,6692.86,216
,646,Workbook,7,Oxford,14724.94,350
,647,Novel,7,Penguin,21542.96,489
,648,Novel,7,HarperCollins,32463.46,78
,649,Dictionary,7,Penguin,11137.62,486
,650,Novel,7,HarperCollins,33966.36,407
,651,Novel,7,HarperCollins,8212.67,179
,652,Dictionary,7,HarperCollins,19006.65,180
,653,Novel,7,Penguin,34409.96,373
,654,Workbook,7,Penguin,22109.25,244
,655,Novel,7,Oxford,13677.22,347
,656,Workbook,7,Penguin,14721.28,253
,657,Workbook,7,Penguin,2090.16,265
,658,Workbook,7,Oxford,25089.45,109
,659,Novel,7,Penguin,22648.1,471
,660,Biography,7,Penguin,337.72,378
,661,Biography,7,Oxford,21892,316
,662,Workbook,7,Oxford,38790.45,360
,663,Novel,7,Penguin,10964.97,115
,664,Workbook,7,HarperCollins,1619.7,157
,665,Workbook,7,Penguin,12245.88,268
,666,Biography,7,HarperCollins,43916.52,192
,667,Biography,7,HarperCollins,21000.34,261
,668,Workbook,7,HarperCollins,5046.95,113
,669,Workbook,7,Oxford,11908.75,134
,670,Workbook,7,HarperCollins,43469.68,330
,671,Biography,7,HarperCollins,22094.99,272
,672,Novel,7,Penguin,39118.12,32
,673,Biography,7,HarperCollins,43121.39,342
,674,Dictionary,7,Penguin,9994,271
,675,Workbook,7,Penguin,24189.98,347
,676,Dictionary,7,HarperCollins,7111.31,84
,677,Novel,7,Oxford,25397.69,78
,678,Novel,7,Oxford,26496.1,85
,679,Biography,7,Oxford,537.88,178
,680,Novel,7,Oxford,25502.09,407
,681,Dictionary,7,Oxford,30983.78,435
,682,Novel,7,Oxford,38628.44,124
,683,Workbook,7,HarperCollins,826.55,151
,684,Dictionary,7,HarperCollins,14123.1,353
,685,Novel,7,HarperCollins,25609.97,241
,686,Workbook,7,Penguin,307.54,343
,687,Dictionary,7,Oxford,28554.59,114
,688,Biography,7,HarperCollins,47105.46,258
,689,Novel,7,Penguin,25789.05,320
,690,Workbook,7,Oxford,40623.61,192
,691,Workbook,7,Oxford,25643.32,120
,692,Biography,7,Penguin,17721.43,265
,693,Novel,7,HarperCollins,4536.92,199
,694,Dictionary,7,HarperCollins,41878.22,374
,695,Novel,7,HarperCollins,152.73,421
,696,Biography,7,HarperCollins,18504.48,103
,697,Workbook,7,HarperCollins,20161.8,316
,698,Biography,7,HarperCollins,37311.81,180
,699,Biography,7,Penguin,18162.32,273
,700,Workbook,7,Penguin,29295.02,230
,701,Toy Car,8,Lego,31631.67,273
,702,Doll,8,Lego,30322.67,328
,703,Toy Car,8,Mattel,31896.78,310
,704,Toy Car,8,Mattel,47006.55,59
,705,Doll,8,Funskool,10653.39,65
,706,Board Game,8,Funskool,17797.79,265
,707,Toy Car,8,Funskool,48835.7,131
,708,Board Game,8,Funskool,5100.39,267
,709,Toy Car,8,Funskool,31086.78,425
,710,Toy Car,8,Lego,36456.32,349
,711,Puzzle,8,Lego,34516.97,196
,712,Puzzle,8,Funskool,44309.24,196
,713,Doll,8,Mattel,30985.65,173
,714,Toy Car,8,Lego,8237.17,460
,715,Board Game,8,Lego,12763.93,448
,716,Toy Car,8,Mattel,21106.88,211
,717,Doll,8,Lego,49007.02,479
,718,Board Game,8,Mattel,37348.88,70
,719,Toy Car,8,Lego,39231.68,332
,720,Board Game,8,Lego,16202.83,443
,721,Toy Car,8,Funskool,47901.33,459
,722,Toy Car,8,Lego,32271.79,37
,723,Board Game,8,Funskool,6435.38,350
,724,Puzzle,8,Mattel,41905.74,259
,725,Toy Car,8,Lego,30609.13,53
,726,Puzzle,8,Mattel,24642.74,59
,727,Puzzle,8,Funskool,46168.67,93
,728,Toy Car,8,Funskool,38904.74,334
,729,Doll,8,Funskool,25254.24,130
,730,Toy Car,8,Funskool,35831.04,257
,731,Puzzle,8,Funskool,36828.71,170
,732,Doll,8,Lego,37002.44,207
,733,Board Game,8,Lego,21749.25,371
,734,Toy Car,8,Lego,11114.98,135
,735,Board Game,8,Mattel,7715.83,72
,736,Toy Car,8,Mattel,26149.41,393
,737,Toy Car,8,Mattel,17877.97,354
,738,Board Game,8,Mattel,46554.65,189
,739,Toy Car,8,Lego,11021.91,474
,740,Doll,8,Funskool,48600.43,248
,741,Doll,8,Mattel,38223.41,211
,742,Puzzle,8,Lego,29210.97,259
,743,Board Game,8,Lego,3137.82,383
,744,Board Game,8,Funskool,31696.73,252
,745,Board Game,8,Lego,31687.5,59
,746,Doll,8,Funskool,28502.65,317
,747,Doll,8,Funskool,30640.76,375
,748,Board Game,8,Funskool,30677.62,429
,749,Toy Car,8,Lego,41459.12,297
,750,Board Game,8,Lego,34992.3,327
,751,Doll,8,Mattel,21824.92,348
,752,Doll,8,Mattel,24111.39,474
,753,Board Game,8,Mattel,8491.99,467
,754,Puzzle,8,Funskool,17482.57,66
,755,Toy Car,8,Funskool,35056.3,405
,756,Doll,8,Mattel,12060.13,478
,757,Doll,8,Funskool,24575.31,186
,758,Doll,8,Lego,13658.69,249
,759,Toy Car,8,Mattel,34997.26,403
,760,Puzzle,8,Funskool,37985.1,385
,761,Doll,8,Lego,25926.4,370
,762,Board Game,8,Mattel,29309.54,299
,763,Doll,8,Lego,35129.25,346
,764,Doll,8,Mattel,8493.86,171
,765,Toy Car,8,Funskool,31363.12,187
,766,Doll,8,Funskool,13317.11,149
,767,Toy Car,8,Lego,31889.25,154
,768,Doll,8,Mattel,18270.87,79
,769,Doll,8,Lego,49180.62,326
,770,Puzzle,8,Mattel,42696.21,478
,771,Doll,8,Funskool,41755.53,422
,772,Doll,8,Mattel,9814.7,243
,773,Doll,8,Mattel,42578.66,82
,774,Board Game,8,Funskool,20272.75,265
,775,Toy Car,8,Mattel,11061.98,171
,776,Toy Car,8,Funskool,42979.27,229
,777,Doll,8,Funskool,7971.49,130
,778,Toy Car,8,Lego,34961.44,128
,779,Board Game,8,Mattel,35598.83,258
,780,Toy Car,8,Funskool,34423.15,53
,781,Board Game,8,Funskool,34823,453
,782,Puzzle,8,Mattel,14891.48,208
,783,Puzzle,8,Lego,14721.27,477
,784,Puzzle,8,Lego,39742.73,184
,785,Puzzle,8,Lego,11307.25,60
,786,Toy Car,8,Funskool,14018.19,388
,787,Doll,8,Funskool,17465.32,459
,788,Toy Car,8,Mattel,2278.09,375
,789,Board Game,8,Funskool,11483.61,304
,790,Board Game,8,Mattel,34684.92,232
,791,Toy Car,8,Lego,18978.2,442
,792,Toy Car,8,Lego,11243.81,76
,793,Board Game,8,Lego,21914.83,370
,794,Doll,8,Mattel,35650.32,477
,795,Puzzle,8,Lego,6165.83,201
,796,Toy Car,8,Funskool,2888.07,187
,797,Board Game,8,Mattel,1701.37,295
,798,Doll,8,Lego,1359.42,86
,799,Board Game,8,Funskool,12624.82,215
,800,Board Game,8,Lego,30656.52,405
,801,Sugar,9,Tata,12686.5,385
,802,Rice,9,Aashirvaad,3551.52,73
,803,Rice,9,Aashirvaad,36192.41,80
,804,Cooking Oil,9,Fortune,12504.21,496
,805,Rice,9,Aashirvaad,43910.41,39
,806,Rice,9,Aashirvaad,10399.01,61
,807,Rice,9,Fortune,46722.66,190
,808,Sugar,9,Tata,39314.99,31
,809,Tea,9,Fortune,6265.7,256
,810,Sugar,9,Fortune,45233.88,177
,811,Rice,9,Tata,9803.89,145
,812,Rice,9,Fortune,664.88,424
,813,Cooking Oil,9,Tata,215.96,262
,814,Rice,9,Tata,42502.16,446
,815,Cooking Oil,9,Fortune,38641.1,434
,816,Tea,9,Fortune,26956.26,20
,817,Rice,9,Fortune,30178.99,20
,818,Rice,9,Fortune,23144.35,478
,819,Rice,9,Aashirvaad,46917.73,119
,820,Sugar,9,Tata,15580.23,47
,821,Sugar,9,Aashirvaad,46121.28,168
,822,Tea,9,Aashirvaad,36148.18,123
,823,Rice,9,Aashirvaad,29451.68,101
,824,Rice,9,Aashirvaad,7794.52,297
,825,Sugar,9,Tata,16762.15,289
,826,Sugar,9,Aashirvaad,40784.27,231
,827,Tea,9,Aashirvaad,7894.21,68
,828,Sugar,9,Aashirvaad,6410.36,424
,829,Tea,9,Aashirvaad,26990.28,138
,830,Cooking Oil,9,Tata,18752.22,194
,831,Cooking Oil,9,Aashirvaad,2799.78,244
,832,Tea,9,Aashirvaad,8757.16,294
,833,Sugar,9,Fortune,15245.59,59
,834,Rice,9,Aashirvaad,28060.99,378
,835,Sugar,9,Fortune,38880.27,396
,836,Cooking Oil,9,Tata,25373.84,248
,837,Sugar,9,Fortune,44214.87,122
,838,Rice,9,Tata,13420.16,394
,839,Sugar,9,Fortune,535.88,43
,840,Tea,9,Aashirvaad,28523.23,111
,841,Tea,9,Aashirvaad,25675,216
,842,Sugar,9,Aashirvaad,48099.41,226
,843,Sugar,9,Tata,7132.04,159
,844,Tea,9,Fortune,20911.38,109
,845,Rice,9,Aashirvaad,20310.06,487
,846,Sugar,9,Tata,39731.36,100
,847,Sugar,9,Fortune,33464.03,359
,848,Tea,9,Aashirvaad,12133.48,270
,849,Rice,9,Tata,43688.02,200
,850,Rice,9,Aashirvaad,8349.11,329
,851,Sugar,9,Fortune,32977.25,468
,852,Tea,9,Tata,18157.83,461
,853,Rice,9,Aashirvaad,20890.88,330
,854,Sugar,9,Fortune,28466.61,218
,855,Tea,9,Fortune,25070.07,451
,856,Cooking Oil,9,Aashirvaad,20109.52,126
,857,Cooking Oil,9,Aashirvaad,4882.36,90
,858,Sugar,9,Tata,9445.64,492
,859,Cooking Oil,9,Fortune,3353.65,399
,860,Rice,9,Tata,18260.39,277
,861,Cooking Oil,9,Aashirvaad,24307.39,377
,862,Rice,9,Fortune,5279.82,39
,863,Tea,9,Tata,42694.29,116
,864,Rice,9,Tata,42864.09,148
,865,Sugar,9,Aashirvaad,31210.45,213
,866,Tea,9,Tata,42697.54,268
,867,Rice,9,Tata,3049.84,278
,868,Tea,9,Tata,18495.56,249
,869,Tea,9,Tata,35695.84,84
,870,Sugar,9,Fortune,15119.99,161
,871,Sugar,9,Tata,29743.3,477
,872,Rice,9,Aashirvaad,24780.37,471
,873,Tea,9,Aashirvaad,28048.6,138
,874,Rice,9,Aashirvaad,4674.17,250
,875,Rice,9,Tata,48087.12,422
,876,Sugar,9,Fortune,3985.16,290
,877,Tea,9,Aashirvaad,12540.61,108
,878,Tea,9,Fortune,17305.38,115
,879,Sugar,9,Tata,37451.38,109
,880,Sugar,9,Fortune,35045.32,277
,881,Tea,9,Aashirvaad,3778.59,271
,882,Cooking Oil,9,Fortune,19778.77,73
,883,Cooking Oil,9,Tata,24420.82,67
,884,Sugar,9,Aashirvaad,25763.08,341
,885,Rice,9,Tata,48217.9,412
,886,Rice,9,Aashirvaad,6726.75,474
,887,Tea,9,Fortune,18872.74,69
,888,Rice,9,Fortune,36842.87,222
,889,Cooking Oil,9,Aashirvaad,18492.97,453
,890,Cooking Oil,9,Fortune,28234.97,410
,891,Tea,9,Aashirvaad,43085.53,75
,892,Cooking Oil,9,Tata,20967.64,334
,893,Tea,9,Fortune,6179.31,299
,894,Rice,9,Tata,34944.4,109
,895,Rice,9,Fortune,31812.43,257
,896,Tea,9,Tata,32013.57,191
,897,Cooking Oil,9,Fortune,10488.39,110
,898,Rice,9,Fortune,37775.34,366
,899,Rice,9,Fortune,13118.22,484
,900,Cooking Oil,9,Aashirvaad,29254.68,71
,901,Wallet,10,Titan,48118.77,26
,902,Sunglasses,10,Fastrack,32924.11,321
,903,Backpack,10,Fastrack,28386.7,21
,904,Wallet,10,Titan,26381.22,78
,905,Wallet,10,Wildcraft,12411.99,317
,906,Sunglasses,10,Wildcraft,47756.28,328
,907,Watch,10,Wildcraft,28742.68,137
,908,Watch,10,Wildcraft,8447.87,240
,909,Watch,10,Titan,48635.43,92
,910,Watch,10,Wildcraft,30247.27,407
,911,Sunglasses,10,Wildcraft,5764.81,262
,912,Wallet,10,Titan,32928.15,348
,913,Backpack,10,Wildcraft,24848.99,281
,914,Watch,10,Titan,32876.64,410
,915,Sunglasses,10,Wildcraft,26106.43,190
,916,Watch,10,Titan,2171.51,213
,917,Sunglasses,10,Fastrack,11694.25,500
,918,Sunglasses,10,Wildcraft,22423.28,288
,919,Backpack,10,Titan,30327.93,314
,920,Sunglasses,10,Fastrack,7867.59,478
,921,Sunglasses,10,Titan,7508.52,134
,922,Wallet,10,Wildcraft,21332.96,113
,923,Wallet,10,Titan,12765.01,478
,924,Backpack,10,Fastrack,45412.75,275
,925,Watch,10,Wildcraft,44531.84,306
,926,Sunglasses,10,Wildcraft,778.82,55
,927,Backpack,10,Wildcraft,40672.64,381
,928,Sunglasses,10,Wildcraft,22738.95,267
,929,Sunglasses,10,Titan,20005.55,469
,930,Sunglasses,10,Wildcraft,422.28,254
,931,Wallet,10,Wildcraft,5659.92,281
,932,Watch,10,Wildcraft,45643.47,470
,933,Sunglasses,10,Titan,13151.46,228
,934,Backpack,10,Titan,49578.6,440
,935,Wallet,10,Fastrack,13163.46,285
,936,Sunglasses,10,Wildcraft,38042.72,95
,937,Backpack,10,Wildcraft,6083.76,397
,938,Sunglasses,10,Fastrack,4185.83,271
,939,Wallet,10,Wildcraft,43735.4,300
,940,Watch,10,Titan,48121.67,143
,941,Watch,10,Fastrack,49723.63,295
,942,Watch,10,Fastrack,1954.73,290
,943,Watch,10,Fastrack,24900.6,68
,944,Backpack,10,Titan,37462.43,42
,945,Wallet,10,Wildcraft,16142.68,26
,946,Sunglasses,10,Fastrack,45781.29,332
,947,Backpack,10,Wildcraft,24681.53,294
,948,Backpack,10,Fastrack,6482.61,303
,949,Wallet,10,Titan,30429.89,400
,950,Sunglasses,10,Wildcraft,20107.09,91
,951,Watch,10,Fastrack,40059.21,486
,952,Sunglasses,10,Fastrack,10973.05,472
,953,Backpack,10,Titan,31194.76,26
,954,Watch,10,Titan,14717.7,69
,955,Sunglasses,10,Fastrack,14736.97,378
,956,Watch,10,Wildcraft,24328.28,447
,957,Watch,10,Fastrack,40098.8,331
,958,Watch,10,Wildcraft,41627.68,176
,959,Watch,10,Fastrack,24817.78,87
,960,Backpack,10,Titan,29446.13,36
,961,Watch,10,Fastrack,12538.05,95
,962,Backpack,10,Wildcraft,42246.25,254
,963,Wallet,10,Wildcraft,6748.12,432
,964,Wallet,10,Wildcraft,20503.12,330
,965,Watch,10,Fastrack,7061.31,427
,966,Watch,10,Fastrack,23406.54,112
,967,Sunglasses,10,Titan,4795.25,496
,968,Sunglasses,10,Titan,10585.02,84
,969,Sunglasses,10,Wildcraft,48388.17,140
,970,Sunglasses,10,Titan,5576.7,451
,971,Sunglasses,10,Titan,32227.69,219
,972,Sunglasses,10,Fastrack,4057.53,483
,973,Wallet,10,Wildcraft,17846.33,353
,974,Watch,10,Fastrack,28551.56,305
,975,Backpack,10,Fastrack,1821.53,458
,976,Sunglasses,10,Fastrack,28239.31,133
,977,Wallet,10,Wildcraft,13818.99,497
,978,Watch,10,Titan,3254.95,122
,979,Backpack,10,Wildcraft,47058.11,394
,980,Backpack,10,Titan,20699.47,187
,981,Watch,10,Wildcraft,25518.06,126
,982,Sunglasses,10,Titan,6162.96,311
,983,Wallet,10,Wildcraft,10402.09,383
,984,Backpack,10,Titan,6236.61,465
,985,Watch,10,Titan,14148.73,396
,986,Wallet,10,Fastrack,39463.62,201
,987,Wallet,10,Wildcraft,39159.71,280
,988,Wallet,10,Fastrack,3770.28,200
,989,Sunglasses,10,Titan,14399.79,454
,990,Wallet,10,Fastrack,46042.66,381
,991,Backpack,10,Fastrack,30049.21,129
,992,Watch,10,Titan,45160.86,86
,993,Sunglasses,10,Wildcraft,13403.23,248
,994,Wallet,10,Fastrack,3649.27,108
,995,Sunglasses,10,Wildcraft,37234.35,379
,996,Wallet,10,Wildcraft,18478.15,366
,997,Wallet,10,Wildcraft,46276.25,204
,998,Sunglasses,10,Wildcraft,8359.84,409
,999,Wallet,10,Titan,32286.99,442
,1000,Sunglasses,10,Wildcraft,43547.55,391
